0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,7,5,6,0,0,2,0,0,0,0.22913363186068073,372552561.684341,7332080.219521779,0.29834711619557314,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,6,6,0,2,7,0,5,0,5,0,0,2.2765803990815963,33061898.0477432,47745447.52654895,0.017644448522469287,0.0,0.0
1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,3,6,3,2,4,5,5,0,1,2,4,3,0,5,0,0,0.052658932111001644,0.0,56041303.863903075,0.0,1075700000.0,13412.815723446669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,7,1,0,6,6,6,3,0,0,0,2,0,0,0,0.053787825357295906,480513572.9291828,7332080.219521779,0.0545985012936045,0.0,34786.071172873395
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,5,0,2,6,0,3,1,0,0,0,0,0,0,0.1835434357266387,387459319.9474091,0.0,0.04750068202004252,30700000.0,39012.91101880425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2,0,1,1,0,0,3,6,2,1,0,0,0,1.1844930426892861,86085984.19883108,29826314.78444877,0.03515197746889938,0.0,47479.15904899069
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,0,3,7,3,4,5,0,7,3,0,0,0,0.4809529651372282,356705516.6860626,24956580.074387155,0.28688146951091725,84600000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,4,6,0,2,6,1,0,0,0,0,1,0,0,0,0.2842458575697533,83989739.44783434,6320800.309666242,0.008107232256111397,121200000.0,62158.08451397419
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,6,0,2,1,0,1,0,2,5,3,0,0,0,1.7899382580008485,31425681.038091592,29865163.41970277,0.03771843642416687,151900000.0,0.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,4,2,2,7,4,4,0,0,4,0,0,0,0.06535088618886319,277275087.3102084,9695195.36216505,0.2112832298579595,205800000.0,0.0
0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4,3,3,0,6,5,4,6,4,5,0,0,3,0,0,0.09931806353566229,13657080.510017589,41420297.72863445,0.010038423605188517,575500000.0,0.0
0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,7,2,3,0,2,1,2,1,6,0,0,0,0,0,0,0.17064989344895704,54021194.16330625,0.0,0.024394797483382635,425000000.0,0.0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10,5,1,1,3,2,7,0,4,0,3,0,0,0,0,0.07241529990249049,226482744.67759943,8453407.696608048,0.16854800763876684,236500000.0,0.0
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,7,5,0,4,1,0,0,0,0,1,0,0,0,0,0.7297838402463372,94937514.21969858,6320800.309666242,0.02737646806062375,236500000.0,31907.702930988704
1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,5,3,0,0,5,9,5,0,4,0,0,1,0,0,0,0.09070826122471934,43514757.97146988,6320800.309666242,0.03026604927657896,819600000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,8,6,0,5,7,3,6,3,0,5,0,0,0,0,0.2293317979894693,230945356.07739905,11068771.68625446,0.06191638787641146,121200000.0,17140.25654432273
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,7,3,3,2,6,0,5,4,0,0,0,0,0,0,0.4625475445386185,230679367.789667,0.0,0.06147098260506488,121200000.0,21222.510678607665
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,7,0,7,4,0,7,4,1,0,0,1,0,0,0,0.041360988776119434,370401736.7265935,6320800.309666242,0.10495923770527565,121200000.0,10853.342310348247
1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,3,7,7,2,0,2,1,0,0,0,0,2,3,0,0,0,0.13679507936987134,21065636.86140296,16373078.863592021,0.001337238930722785,696700000.0,40031.12429912013
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,1,0,2,3,1,0,3,7,4,0,0,0,0,1.3437738786146813,275825796.3167096,26527642.362493023,0.19049724303330134,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1,1,1,2,1,0,0,0,4,0,0,0,0.20881145881097135,186207692.59408265,9695195.36216505,0.021260608638075745,0.0,49038.5876748777
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0.2623562374357045,104497052.74228084,14092235.304915495,0.00865290656003664,30700000.0,61438.17050169179
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,1,5,1,1,1,2,0,0,1,0,0,0,1.6580498054484252,126504953.45339228,6320800.309666242,0.09915969600152585,121200000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,4,5,3,4,6,1,7,7,0,4,0,0,0,0,0.26324752301475457,443373347.0292895,9695195.36216505,0.1309283776465913,30700000.0,17975.851940310262
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,6,7,0,0,4,7,7,3,5,0,0,0,0,0,0,0.018196358326659782,190395078.38465634,0.0,0.016393566188128084,205800000.0,28941.192961896722
0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,6,9,0,2,6,1,6,4,4,0,0,3,0,0,0.461804017727178,10803121.755834863,40046721.40454503,0.008049757219234127,442300000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,2,0,0,2,3,6,0,0,0,3,0,0,0,0,0.16373901114927736,441724357.24004316,8453407.696608048,0.12495796010735054,61400000.0,20266.865238626226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1,3,5,5,0,2,7,4,0,0,7,0,0,0.8155087998263421,7603356.863356691,53888708.9073047,0.0013290814747613112,0.0,29568.67516367894
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,7,6,5,6,5,0,7,7,0,5,6,3,0,0.011227821732686202,0.0,105669910.40706718,0.0,30700000.0,2113.9240133250196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,1,0,0,1,3,0,2,1,5,0,0,1.7297094393923245,41084111.2177637,50768911.14520999,0.021496142290686696,0.0,0.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,6,5,0,0,1,0,1,0,3,0,0,3,0,0,1.375295049410643,6219143.94106443,38804933.73898803,0.002880731401669787,151900000.0,0.0
