Gelderland Expected Annual Damage,Gelderland Dike Investment Costs,Gelderland Expected Number of Deaths,Overijssel Expected Annual Damage,Overijssel Dike Investment Costs,Overijssel Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
2530269022.815942,0,1.8650101259207652,0.0,0,0.0,0.0,0.0
548772783.2030067,0,0.6397599417355948,175765353.5794344,0,0.07144065796132451,0.0,0.0
354884163.540918,0,0.34982969513981316,0.0,0,0.0,0.0,0.0
45457091.94057909,0,0.05620269278717374,610627297.2816635,0,0.43549688267063186,0.0,0.0
2522387212.8751063,0,2.000266332667313,0.0,0,0.0,0.0,0.0
3175162699.5971446,0,1.8352332688063675,0.0,0,0.0,0.0,0.0
3067856114.8081074,0,2.280871273154963,13764055.165768722,0,0.005324278006090067,0.0,0.0
31034345.56137226,0,0.05719066315004598,65771866.27637756,0,0.047981736077532824,0.0,0.0
824770369.6653066,0,0.8472142806763848,389477474.13845,0,0.4627144892973959,0.0,0.0
586019129.98968,0,0.5474924380483098,96213458.24723065,0,0.03481365868347286,0.0,0.0
1957042000.7784405,0,3.5658556160821577,0.0,0,0.0,0.0,0.0
72856999.56146865,0,0.11396241202334821,407066348.5323936,0,0.4738385422948307,0.0,0.0
4544216376.023647,0,5.100896845992824,0.0,0,0.0,0.0,0.0
2590164912.503082,0,1.8859895257152495,0.0,0,0.0,0.0,0.0
993467187.2454062,0,0.7949641732064683,0.0,0,0.0,0.0,0.0
998492485.8590232,0,1.8905524831186484,927427861.7520871,0,0.858336908165426,0.0,0.0
399764207.65625083,0,0.29570663041314016,73102253.4366655,0,0.034673423918845384,0.0,0.0
2309720427.590663,0,3.5545260731191375,0.0,0,0.0,0.0,0.0
146476064.12942296,0,0.15121734078574423,416966750.4336389,0,0.41072660086994317,0.0,0.0
973491039.1219708,0,1.4153123454825378,151221882.93201178,0,0.05836226657983581,0.0,0.0
722548940.9494135,0,0.8431893111851002,175543063.09922278,0,0.06148606310490197,0.0,0.0
2515530851.454342,0,1.8430007853461872,0.0,0,0.0,0.0,0.0
1085523492.9935012,0,2.032411991886372,15455929.340004526,0,0.007937552578581208,0.0,0.0
2537173766.2316294,0,1.862943753276903,0.0,0,0.0,0.0,0.0
2418939859.099843,0,3.599512647514863,134230031.30507317,0,0.04600268602360021,0.0,0.0
423771458.2198104,0,0.37118421176189415,0.0,0,0.0,0.0,0.0
2030178572.5884593,0,2.1407359915214013,4757286.565401841,0,0.003055633719205367,0.0,0.0
1221516913.1807694,0,1.9890050624634845,0.0,0,0.0,0.0,0.0
118396713.9487718,0,0.0892951147979024,41328148.5971924,0,0.03325872049653421,0.0,0.0
705708284.7388743,0,0.565273985458381,0.0,0,0.0,0.0,0.0
3119211717.7877483,0,4.131374005886304,0.0,0,0.0,0.0,0.0
1958820912.2345748,0,3.4439118485382103,0.0,0,0.0,0.0,0.0
253331207.94371688,0,0.3574397270103752,653724304.8829818,0,0.46505989737293035,0.0,0.0
1252156483.942534,0,2.2911349964821333,10248968.647556327,0,0.011525562243872798,0.0,0.0
2551827587.9535723,0,1.90414446220957,1862147.5488546886,0,0.0009031447551129657,0.0,0.0
2788084804.6531906,0,1.9706690846953174,97102157.37948775,0,0.0441371557405332,0.0,0.0
109462005.38519388,0,0.1116789388729445,15556281.594142178,0,0.008045039505649495,0.0,0.0
2642536857.062152,0,1.8328142601875215,0.0,0,0.0,0.0,0.0
860191917.7535144,0,1.3202928272078898,177687103.05731192,0,0.14342093616192345,0.0,0.0
3740077276.1117992,0,5.0953194263315424,0.0,0,0.0,0.0,0.0
2169904560.193762,0,1.8421105843825094,9103460.258588277,0,0.005305283675532726,0.0,0.0
4211656014.6227746,0,4.867256277257232,0.0,0,0.0,0.0,0.0
2515776146.084315,0,1.8541874427759517,213190864.16769496,0,0.20003860664308135,0.0,0.0
1505471114.5481753,0,3.456743572312188,0.0,0,0.0,0.0,0.0
2052169020.4006321,0,3.2016710670727884,0.0,0,0.0,0.0,0.0
1711064226.6160834,0,3.400307428733942,107684667.36365445,0,0.11197990738672876,0.0,0.0
695958878.1438007,0,0.6189757264292188,125317422.63086694,0,0.049511166368286286,0.0,0.0
365333774.0054017,0,0.585426726141965,179670618.76340353,0,0.06972435802586269,0.0,0.0
2514648951.4427395,0,1.8510984560462567,0.0,0,0.0,0.0,0.0
900564436.0045531,0,1.3195435297035687,0.0,0,0.0,0.0,0.0
28551127.850945495,0,0.05749607166947019,291425859.2089809,0,0.33990271235315334,0.0,0.0
2895141774.2930546,0,4.042993104392641,0.0,0,0.0,0.0,0.0
320384605.5674212,0,0.3056274569679689,830727605.0740614,0,0.6976116920434547,0.0,0.0
61920199.96303758,0,0.12380682885297703,44893413.81950316,0,0.025325777393536225,0.0,0.0
649720033.1889708,0,0.3845634653558383,362499508.3056803,0,0.23760631871861687,0.0,0.0
104669159.49581602,0,0.20068427339586467,155133333.2721132,0,0.07137158275885831,0.0,0.0
5345914335.36055,0,5.040769698182347,0.0,0,0.0,0.0,0.0
2801400595.9972935,0,1.8500745035224289,0.0,0,0.0,0.0,0.0
807480345.2153428,0,1.3548330374775026,105160774.13690436,0,0.04767268516169772,0.0,0.0
2910715041.7944236,0,1.9152539524218712,0.0,0,0.0,0.0,0.0
1046598543.9678683,0,0.843034524414757,0.0,0,0.0,0.0,0.0
2701256011.073363,0,3.804817437477819,0.0,0,0.0,0.0,0.0
210144823.82109007,0,0.21459066589312992,6851078.525444691,0,0.0027780101818091992,0.0,0.0
876819638.4117435,0,0.7314045060449857,0.0,0,0.0,0.0,0.0
127142241.33086604,0,0.14880208132821943,0.0,0,0.0,0.0,0.0
1801320418.4508727,0,3.3719817161643,0.0,0,0.0,0.0,0.0
4196181865.4535923,0,4.897535918604561,0.0,0,0.0,0.0,0.0
1138566205.5428336,0,2.0174802749746488,91639318.87907904,0,0.039775182373233145,0.0,0.0
107594865.92079817,0,0.12993091057559852,135702041.6103341,0,0.130357541288981,0.0,0.0
357069437.31224626,0,0.35274669873220565,0.0,0,0.0,0.0,0.0
1791136521.648243,0,1.059056527104534,2367325.6734023266,0,0.0009244034703878169,0.0,0.0
3305619130.0944457,0,2.089917911911803,0.0,0,0.0,0.0,0.0
2059321241.4927278,0,1.8740946646815104,0.0,0,0.0,0.0,0.0
3019219055.2260838,0,2.453827375128461,0.0,0,0.0,0.0,0.0
1992064324.5142307,0,3.5606805348427852,0.0,0,0.0,0.0,0.0
2357473028.0334115,0,1.834966586982388,0.0,0,0.0,0.0,0.0
5324306392.843638,0,4.9004893330915555,0.0,0,0.0,0.0,0.0
3148377894.5322638,0,1.8729168214822516,25517068.598173246,0,0.010419554530335927,0.0,0.0
210272540.05902714,0,0.39850681024732226,368067525.2783385,0,0.34880367795619727,0.0,0.0
2869959500.458609,0,1.819899067607772,1573967.1546651162,0,0.0013426567900056696,0.0,0.0
4221074126.2614193,0,4.886429201858193,0.0,0,0.0,0.0,0.0
2203779692.9127283,0,2.258013615300258,0.0,0,0.0,0.0,0.0
3411404753.7171335,0,1.802018656909927,17942561.730146486,0,0.012624641655321362,0.0,0.0
2669048335.051216,0,1.8559639798303165,8773953.410328753,0,0.0035494065343517006,0.0,0.0
2548734954.47206,0,1.9202120558724451,0.0,0,0.0,0.0,0.0
1268812621.4706268,0,1.0964729995159421,3400552.321413424,0,0.0010117830672379863,0.0,0.0
5612244407.073328,0,4.643100679611682,0.0,0,0.0,0.0,0.0
688185348.1931651,0,0.552483338819464,0.0,0,0.0,0.0,0.0
2883347147.836935,0,1.8695607208661544,19196316.50881692,0,0.016928356204022083,0.0,0.0
337441177.1925584,0,0.3530386552127514,0.0,0,0.0,0.0,0.0
3219886251.1151943,0,3.5007936965215727,0.0,0,0.0,0.0,0.0
2112111193.117254,0,3.4283928996161164,0.0,0,0.0,0.0,0.0
3115354773.785266,0,1.8265199482485621,0.0,0,0.0,0.0,0.0
2537146461.792773,0,3.7206101259358673,0.0,0,0.0,0.0,0.0
1131811551.8389392,0,1.2214235605195143,1214079300.3527942,0,1.0062131659584104,0.0,0.0
606494705.5883069,0,0.6747304643337081,121107375.88741061,0,0.13437676188101594,0.0,0.0
161393153.79180306,0,0.2463357255533548,43181240.40593537,0,0.02370903506257494,0.0,0.0
583510369.4019026,0,0.7619833663223987,132103039.94731504,0,0.0529294639953222,0.0,0.0
2336056685.0726104,0,2.0521735768713008,276015045.4793863,0,0.27325950472757776,0.0,0.0
3163232340.863982,0,1.8855500820698736,27001558.552514844,0,0.022116847463239907,0.0,0.0
3155474579.4551344,0,1.856883676477024,29410173.48806064,0,0.022885075562972437,0.0,0.0
113758901.96116403,0,0.23408645109917586,66054971.050622255,0,0.03848621017339191,0.0,0.0
2718548497.3986993,0,1.8569647190372165,0.0,0,0.0,0.0,0.0
80172118.71297713,0,0.093605512899958,748136104.0190338,0,0.6414588005515723,0.0,0.0
3268253643.6618137,0,1.8372805315467788,40233280.60082328,0,0.022945893071188925,0.0,0.0
54476813.91280946,0,0.05516561732397038,48850463.23956601,0,0.023906702318575595,0.0,0.0
1749863146.7447245,0,2.4499961028404007,0.0,0,0.0,0.0,0.0
39258388.33154031,0,0.05735177333364644,87676275.07439345,0,0.03828958708694703,0.0,0.0
1493500945.252509,0,1.5315457941235309,0.0,0,0.0,0.0,0.0
360164366.0498997,0,0.5839595812217746,629091963.639787,0,0.6101708820562641,0.0,0.0
3245182710.9231567,0,1.8870083793386383,0.0,0,0.0,0.0,0.0
3339391431.2590013,0,1.9112290318149718,131489029.59621885,0,0.08002733133370508,0.0,0.0
1669773015.6629572,0,2.90456509828042,0.0,0,0.0,0.0,0.0
3471488827.2677445,0,1.8421105843825094,0.0,0,0.0,0.0,0.0
89560131.1912341,0,0.07574590280430182,28158364.467974365,0,0.015943423210911217,0.0,0.0
122492534.16154575,0,0.09286819093609447,373569.54679892457,0,0.00015396714323110428,0.0,0.0
2379917426.605815,0,1.9707201322103698,245798342.8311386,0,0.26314572975788164,0.0,0.0
2582966289.9701767,0,1.8604167841416095,0.0,0,0.0,0.0,0.0
461613396.71068996,0,0.28359604551967516,0.0,0,0.0,0.0,0.0
38039433.744095385,0,0.06735649919376852,381103443.1947452,0,0.4235590681362796,0.0,0.0
131619948.28858647,0,0.21373904441860292,0.0,0,0.0,0.0,0.0
2881465738.7758875,0,1.8680304711689302,0.0,0,0.0,0.0,0.0
917804076.0890194,0,0.8275733765365407,2868304.171858336,0,0.0014905341684950833,0.0,0.0
2539736880.758729,0,1.8840582920336122,0.0,0,0.0,0.0,0.0
3513256394.0458307,0,2.661154487691932,13466891.117357077,0,0.004664367825586525,0.0,0.0
454137407.3111239,0,0.5124386102934386,91092318.70672719,0,0.1045352727461315,0.0,0.0
2604654938.5850773,0,1.899171086965882,0.0,0,0.0,0.0,0.0
1199451576.3250487,0,0.9142645071260875,0.0,0,0.0,0.0,0.0
1966457020.1352885,0,3.4467265379226184,1038842.7964408535,0,0.00036943644555961763,0.0,0.0
2519953398.3393803,0,1.8470748959116456,0.0,0,0.0,0.0,0.0
337584076.19734174,0,0.24750339374250127,439985365.17921484,0,0.31027525057679683,0.0,0.0
2342424781.700037,0,1.8187269242010262,9845550.7160274,0,0.009858370169370606,0.0,0.0
1068480305.8447969,0,0.7568830440876229,0.0,0,0.0,0.0,0.0
232131507.70754588,0,0.2519598300836289,90437289.17068774,0,0.08023512885306695,0.0,0.0
5732434783.09988,0,4.832488949842199,0.0,0,0.0,0.0,0.0
169732835.45922592,0,0.2519217651406354,1219981621.354097,0,1.0212220272231285,0.0,0.0
260409059.7216726,0,0.45157035758052166,0.0,0,0.0,0.0,0.0
4684100735.883461,0,4.911074346981083,0.0,0,0.0,0.0,0.0
3501207829.497222,0,1.8619460055988877,0.0,0,0.0,0.0,0.0
507599458.76506567,0,0.7597855217371146,175250355.28901684,0,0.0709400761056804,0.0,0.0
2322907113.0138373,0,2.146849786568931,1086751.823705538,0,0.0012264418288904714,0.0,0.0
4007663608.5898657,0,2.8298677822921903,0.0,0,0.0,0.0,0.0
2557375060.4310327,0,1.8372805315467788,17306533.940532446,0,0.008385639755059095,0.0,0.0
3182867225.301975,0,1.8763972347136462,236164655.78169864,0,0.1775630680605119,0.0,0.0
596351862.5758531,0,0.9237439744267437,175901052.9426151,0,0.16428914312755943,0.0,0.0
852937899.6568089,0,0.7927137599135275,21097086.49135305,0,0.017719904335736423,0.0,0.0
220566083.3319277,0,0.18297090352666365,0.0,0,0.0,0.0,0.0
3812714678.7780747,0,1.8756248535699518,0.0,0,0.0,0.0,0.0
1521403395.03193,0,1.2557932605475015,0.0,0,0.0,0.0,0.0
1257752413.1984735,0,2.3185148013969026,95070707.86576039,0,0.05345306811648022,0.0,0.0
1204578031.8255055,0,2.155928630887673,760899586.8034931,0,0.7605529294937138,0.0,0.0
111825772.63137197,0,0.1383465413615719,453129607.33118147,0,0.30929862200403746,0.0,0.0
422303460.92420316,0,0.4792620867855934,107569122.21774894,0,0.06407757245834576,0.0,0.0
2878380131.3526654,0,1.8655207323982297,0.0,0,0.0,0.0,0.0
2387163052.8710556,0,1.8625278141895942,1421100.5363282552,0,0.0006864777336969496,0.0,0.0
3514668088.6474757,0,1.8725544706400055,0.0,0,0.0,0.0,0.0
1977650874.8821669,0,3.5450506865532305,0.0,0,0.0,0.0,0.0
946101577.0733073,0,1.4245513338987874,1040255676.1849006,0,0.8711562708494396,0.0,0.0
2855846982.2295647,0,3.2737757338775886,0.0,0,0.0,0.0,0.0
306942438.9021286,0,0.28830902949462384,0.0,0,0.0,0.0,0.0
2385666149.9102716,0,1.8815057034626679,1326901.4867605465,0,0.00139090158298725,0.0,0.0
33444179.960868955,0,0.056685762093794764,13793291.46664577,0,0.0077387774645325865,0.0,0.0
143432696.3739717,0,0.15840921797754054,18144305.62062714,0,0.020830002018327857,0.0,0.0
1770725725.3957841,0,1.5143308366065868,1286754.6706867355,0,0.0014794309072410433,0.0,0.0
2390040060.6239557,0,2.9894271417699154,0.0,0,0.0,0.0,0.0
2751028722.765792,0,1.8857085050525968,40485728.717235886,0,0.037296588931496,0.0,0.0
783112928.9244435,0,0.8965920885345909,0.0,0,0.0,0.0,0.0
363266603.17604274,0,0.26228827265516164,24436721.87489281,0,0.011651484699070097,0.0,0.0
3164362111.895692,0,1.8273765531508184,0.0,0,0.0,0.0,0.0
3185855428.711044,0,1.8430117043632288,0.0,0,0.0,0.0,0.0
749334735.0367243,0,0.6671772682324002,0.0,0,0.0,0.0,0.0
1806409140.2088182,0,1.8284586527974358,0.0,0,0.0,0.0,0.0
951236890.8408952,0,0.8839240745428796,0.0,0,0.0,0.0,0.0
2100905806.7573328,0,3.5586000876043933,1768256.9557135932,0,0.000786456396063621,0.0,0.0
2680905533.9988284,0,2.1205067648972986,0.0,0,0.0,0.0,0.0
97048523.52927253,0,0.12014218884522655,99379453.60057591,0,0.08857905265526389,0.0,0.0
3128645333.2262897,0,2.4089834687784486,0.0,0,0.0,0.0,0.0
73224175.2469581,0,0.08207517559701132,192689456.50747555,0,0.2057609460695501,0.0,0.0
2695708903.915452,0,3.372727083691628,69074061.64190754,0,0.02750919032268837,0.0,0.0
1364638303.5987415,0,1.804645436244522,0.0,0,0.0,0.0,0.0
2448964645.1124706,0,3.733744098076352,2121346.4727849625,0,0.0009883243897962836,0.0,0.0
3001575886.394275,0,1.8524731376293313,0.0,0,0.0,0.0,0.0
619348283.2161621,0,0.7014216465113386,128566971.51872036,0,0.04602026360424155,0.0,0.0
2351732153.2894664,0,3.5189605482890376,0.0,0,0.0,0.0,0.0
1417367844.4052968,0,1.0294033993623668,0.0,0,0.0,0.0,0.0
